journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00349,J039,UNI20,C039,CR012,,SD0084,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0084.html,artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html,copied,Beni culturali | UniTrento
JA00350,J039,UNI20,C039,CR012,,SD0084,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0084.headers.txt,artifacts/journeys/J039_C039_beni-culturali/source/SD0084.headers.txt,copied,Header sidecar for SD0084
JA00351,J040,UNI20,C040,CR012,,SD0082,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0082.html,copied,UniTrento
JA00352,J040,UNI20,C040,CR012,,SD0082,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.headers.txt,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0082.headers.txt,copied,Header sidecar for SD0082
JA00353,J040,UNI20,C040,CR012,,SD0083,source_document,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0083.html,copied,Corsi | UniTrento
JA00354,J040,UNI20,C040,CR012,,SD0083,source_header,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.headers.txt,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0083.headers.txt,copied,Header sidecar for SD0083
JA00355,J040,UNI20,C040,CR012,,SD0085,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0085.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0085.html,copied,"Organizzazione, società e tecnologia | UniTrento"
JA00356,J040,UNI20,C040,CR012,,SD0085,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0085.headers.txt,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/source/SD0085.headers.txt,copied,Header sidecar for SD0085
JA00357,J041,UNI20,C041,CR012,,SD0082,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.html,artifacts/journeys/J041_C041_giurisprudenza/source/SD0082.html,copied,UniTrento
JA00358,J041,UNI20,C041,CR012,,SD0082,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.headers.txt,artifacts/journeys/J041_C041_giurisprudenza/source/SD0082.headers.txt,copied,Header sidecar for SD0082
JA00359,J041,UNI20,C041,CR012,,SD0083,source_document,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.html,artifacts/journeys/J041_C041_giurisprudenza/source/SD0083.html,copied,Corsi | UniTrento
JA00360,J041,UNI20,C041,CR012,,SD0083,source_header,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.headers.txt,artifacts/journeys/J041_C041_giurisprudenza/source/SD0083.headers.txt,copied,Header sidecar for SD0083
JA00361,J041,UNI20,C041,CR012,,SD0086,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0086.html,artifacts/journeys/J041_C041_giurisprudenza/source/SD0086.html,copied,Giurisprudenza | UniTrento
JA00362,J041,UNI20,C041,CR012,,SD0086,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0086.headers.txt,artifacts/journeys/J041_C041_giurisprudenza/source/SD0086.headers.txt,copied,Header sidecar for SD0086
JA00417,J016,UNI08,C016,,JR0016,,journey_run,log_reference,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0016
JA00418,J016,UNI08,C016,CR024,JR0016,,journey_support,batch_support_missing,artifacts/runs/CR024_2026-04-22_journey06_j016_j017_j018/batch_support/,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/journey_support/,not_captured,Browser not connected during CR024; HTML support captures unavailable — see ISS-010 for backfill
JA00419,J017,UNI09,C017,,JR0017,,journey_run,log_reference,artifacts/journeys/J017_C017_comunicazione-e-societa/metadata/journey_log.csv,artifacts/journeys/J017_C017_comunicazione-e-societa/metadata/journey_log.csv,generated,Primary observed journey log for JR0017
JA00420,J017,UNI09,C017,CR024,JR0017,,journey_support,batch_support_missing,artifacts/runs/CR024_2026-04-22_journey06_j016_j017_j018/batch_support/,artifacts/journeys/J017_C017_comunicazione-e-societa/journey_support/,not_captured,Browser not connected during CR024; HTML support captures unavailable — see ISS-010 for backfill
JA00421,J018,UNI09,C018,,JR0018,,journey_run,log_reference,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/metadata/journey_log.csv,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/metadata/journey_log.csv,generated,Primary observed journey log for JR0018
JA00422,J018,UNI09,C018,CR024,JR0018,,journey_support,batch_support_missing,artifacts/runs/CR024_2026-04-22_journey06_j016_j017_j018/batch_support/,artifacts/journeys/J018_C018_editoria-culture-della-comunicazione-e-della-moda/journey_support/,not_captured,Browser not connected during CR024; HTML support captures unavailable — see ISS-010 for backfill
JA00423,J019,UNI10,C019,,JR0019,,journey_run,log_reference,artifacts/journeys/J019_C019_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J019_C019_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0019
JA00424,J019,UNI10,C019,CR025,JR0019,,journey_support,homepage,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_home.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_home.html,copied,Support capture migrated from completed batch CR025
JA00425,J019,UNI10,C019,CR025,JR0019,,journey_support,programmes_hub,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_didattica.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_didattica.html,copied,Support capture migrated from completed batch CR025
JA00426,J019,UNI10,C019,CR025,JR0019,,journey_support,degree_type_listing,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_corsi_laurea.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_corsi_laurea.html,copied,Support capture migrated from completed batch CR025
JA00427,J019,UNI10,C019,CR025,JR0019,,journey_support,course_page,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_course_j019.html,artifacts/journeys/J019_C019_scienze-della-comunicazione/journey_support/CR025_insubria_course_j019.html,copied,Support capture migrated from completed batch CR025
JA00428,J020,UNI10,C020,,JR0020,,journey_run,log_reference,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0020
JA00429,J020,UNI10,C020,CR025,JR0020,,journey_support,homepage,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_home.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/journey_support/CR025_insubria_home.html,copied,Support capture migrated from completed batch CR025
JA00430,J020,UNI10,C020,CR025,JR0020,,journey_support,programmes_hub,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_didattica.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/journey_support/CR025_insubria_didattica.html,copied,Support capture migrated from completed batch CR025
JA00431,J020,UNI10,C020,CR025,JR0020,,journey_support,degree_type_listing,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_corsi_laurea.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/journey_support/CR025_insubria_corsi_laurea.html,copied,Support capture migrated from completed batch CR025
JA00432,J020,UNI10,C020,CR025,JR0020,,journey_support,course_page,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/insubria_course_j020.html,artifacts/journeys/J020_C020_scienze-e-tecniche-della-comunicazione/journey_support/CR025_insubria_course_j020.html,copied,Support capture migrated from completed batch CR025
JA00433,J021,UNI11,C021,,JR0021,,journey_run,log_reference,artifacts/journeys/J021_C021_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J021_C021_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0021
JA00434,J021,UNI11,C021,CR025,JR0021,,journey_support,homepage,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_home.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_home.html,copied,Support capture migrated from completed batch CR025
JA00435,J021,UNI11,C021,CR025,JR0021,,journey_support,programmes_hub,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_didattica.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_didattica.html,copied,Support capture migrated from completed batch CR025
JA00436,J021,UNI11,C021,CR025,JR0021,,journey_support,degree_type_listing,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_corsi_laurea.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_corsi_laurea.html,copied,Support capture migrated from completed batch CR025
JA00437,J021,UNI11,C021,CR025,JR0021,,journey_support,course_page,artifacts/runs/CR025_2026-04-22_journey07_j019_j020_j021/batch_support/unisa_course_j021.html,artifacts/journeys/J021_C021_scienze-della-comunicazione/journey_support/CR025_unisa_course_j021.html,copied,Support capture migrated from completed batch CR025
JA00438,J022,UNI11,C022,,JR0022,,journey_run,log_reference,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/metadata/journey_log.csv,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/metadata/journey_log.csv,generated,Primary observed journey log for JR0022
JA00439,J022,UNI11,C022,CR026,JR0022,,journey_support,homepage,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/unisa_home.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/journey_support/CR026_unisa_home.html,copied,Support capture migrated from completed batch CR026
JA00440,J022,UNI11,C022,CR026,JR0022,,journey_support,programmes_hub,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/unisa_didattica.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/journey_support/CR026_unisa_didattica.html,copied,Support capture migrated from completed batch CR026
JA00441,J022,UNI11,C022,CR026,JR0022,,journey_support,degree_type_listing,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/unisa_corsi_laurea.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/journey_support/CR026_unisa_corsi_laurea.html,copied,Support capture migrated from completed batch CR026
JA00442,J022,UNI11,C022,CR026,JR0022,,journey_support,course_page,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/unisa_course_j022.html,artifacts/journeys/J022_C022_corporate-communication-e-media-interclasse-lm-59-lm-92/journey_support/CR026_unisa_course_j022.html,copied,Support capture migrated from completed batch CR026
JA00443,J023,UNI12,C023,,JR0023,,journey_run,log_reference,artifacts/journeys/J023_C023_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J023_C023_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0023
JA00444,J023,UNI12,C023,CR026,JR0023,,journey_support,homepage,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_home.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_home.html,copied,Support capture migrated from completed batch CR026
JA00445,J023,UNI12,C023,CR026,JR0023,,journey_support,degree_type_listing,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_lauree_l.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_lauree_l.html,copied,Support capture migrated from completed batch CR026
JA00446,J023,UNI12,C023,CR026,JR0023,,journey_support,course_page,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_course_j023.html,artifacts/journeys/J023_C023_scienze-della-comunicazione/journey_support/CR026_roma3_course_j023.html,copied,Support capture migrated from completed batch CR026
JA00447,J024,UNI12,C024,,JR0024,,journey_run,log_reference,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/metadata/journey_log.csv,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/metadata/journey_log.csv,generated,Primary observed journey log for JR0024
JA00448,J024,UNI12,C024,CR026,JR0024,,journey_support,homepage,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_home.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/journey_support/CR026_roma3_home.html,copied,Support capture migrated from completed batch CR026
JA00449,J024,UNI12,C024,CR026,JR0024,,journey_support,degree_type_listing,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_lauree_lm.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/journey_support/CR026_roma3_lauree_lm.html,copied,Support capture migrated from completed batch CR026
JA00450,J024,UNI12,C024,CR026,JR0024,,journey_support,course_page,artifacts/runs/CR026_2026-04-22_journey08_j022_j023_j024/batch_support/roma3_course_j024.html,artifacts/journeys/J024_C024_scienze-cognitive-della-comunicazione-e-dell-azione/journey_support/CR026_roma3_course_j024.html,copied,Support capture migrated from completed batch CR026
JA00451,J025,UNI13,C025,,JR0025,,journey_run,log_reference,artifacts/journeys/J025_C025_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J025_C025_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0025
JA00452,J025,UNI13,C025,CR027,JR0025,,journey_support,homepage,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_home.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/journey_support/CR027_unipa_home.html,copied,Support capture migrated from completed batch CR027
JA00453,J025,UNI13,C025,CR027,JR0025,,journey_support,programmes_hub,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_offerta_formativa.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/journey_support/CR027_unipa_offerta_formativa.html,copied,Support capture migrated from completed batch CR027
JA00454,J025,UNI13,C025,CR027,JR0025,,journey_support,course_page,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_course_j025.html,artifacts/journeys/J025_C025_scienze-della-comunicazione/journey_support/CR027_unipa_course_j025.html,copied,Support capture migrated from completed batch CR027
JA00455,J026,UNI13,C026,,JR0026,,journey_run,log_reference,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/metadata/journey_log.csv,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/metadata/journey_log.csv,generated,Primary observed journey log for JR0026
JA00456,J026,UNI13,C026,CR027,JR0026,,journey_support,homepage,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_home.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/journey_support/CR027_unipa_home.html,copied,Support capture migrated from completed batch CR027
JA00457,J026,UNI13,C026,CR027,JR0026,,journey_support,programmes_hub,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_offerta_formativa.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/journey_support/CR027_unipa_offerta_formativa.html,copied,Support capture migrated from completed batch CR027
JA00458,J026,UNI13,C026,CR027,JR0026,,journey_support,course_page,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unipa_course_j026.html,artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/journey_support/CR027_unipa_course_j026.html,copied,Support capture migrated from completed batch CR027
JA00459,J027,UNI14,C027,,JR0027,,journey_run,log_reference,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/metadata/journey_log.csv,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/metadata/journey_log.csv,generated,Primary observed journey log for JR0027
JA00460,J027,UNI14,C027,CR027,JR0027,,journey_support,homepage,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unistrapg_home.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/journey_support/CR027_unistrapg_home.html,copied,Support capture migrated from completed batch CR027
JA00461,J027,UNI14,C027,CR027,JR0027,,journey_support,degree_type_listing,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unistrapg_corsi_laurea.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/journey_support/CR027_unistrapg_corsi_laurea.html,copied,Support capture migrated from completed batch CR027
JA00462,J027,UNI14,C027,CR027,JR0027,,journey_support,course_page,artifacts/runs/CR027_2026-04-23_journey09_j025_j026_j027/batch_support/unistrapg_course_j027.html,artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/journey_support/CR027_unistrapg_course_j027.html,copied,Support capture migrated from completed batch CR027
JA00463,J028,UNI14,C028,,JR0028,,journey_run,log_reference,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/metadata/journey_log.csv,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/metadata/journey_log.csv,generated,Primary observed journey log for JR0028
JA00464,J028,UNI14,C028,CR028,JR0028,,journey_support,homepage,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/unistrapg_home.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/journey_support/CR028_unistrapg_home.html,copied,Support capture migrated from completed batch CR028
JA00465,J028,UNI14,C028,CR028,JR0028,,journey_support,degree_type_listing,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/unistrapg_corsi_laurea.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/journey_support/CR028_unistrapg_corsi_laurea.html,copied,Support capture migrated from completed batch CR028
JA00466,J028,UNI14,C028,CR028,JR0028,,journey_support,course_page,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/unistrapg_course_j028.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/journey_support/CR028_unistrapg_course_j028.html,copied,Support capture migrated from completed batch CR028
JA00467,J029,UNI15,C029,,JR0029,,journey_run,log_reference,artifacts/journeys/J029_C029_informazione-media-pubblicita/metadata/journey_log.csv,artifacts/journeys/J029_C029_informazione-media-pubblicita/metadata/journey_log.csv,generated,Primary observed journey log for JR0029
JA00468,J029,UNI15,C029,CR028,JR0029,,journey_support,homepage,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_home.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/journey_support/CR028_uniurb_home.html,copied,Support capture migrated from completed batch CR028
JA00469,J029,UNI15,C029,CR028,JR0029,,journey_support,degree_type_listing,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_corsi_triennali.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/journey_support/CR028_uniurb_corsi_triennali.html,copied,Support capture migrated from completed batch CR028
JA00470,J029,UNI15,C029,CR028,JR0029,,journey_support,course_page,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_course_j029.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/journey_support/CR028_uniurb_course_j029.html,copied,Support capture migrated from completed batch CR028
JA00471,J030,UNI15,C030,,JR0030,,journey_run,log_reference,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/metadata/journey_log.csv,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/metadata/journey_log.csv,generated,Primary observed journey log for JR0030
JA00474,J030,UNI15,C030,CR028,JR0030,,journey_support,homepage,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_home.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/journey_support/CR028_uniurb_home.html,copied,Support capture migrated from completed batch CR028
JA00472,J030,UNI15,C030,CR028,JR0030,,journey_support,degree_type_listing,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_corsi_magistrali.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/journey_support/CR028_uniurb_corsi_magistrali.html,copied,Support capture migrated from completed batch CR028
JA00473,J030,UNI15,C030,CR028,JR0030,,journey_support,course_page,artifacts/runs/CR028_2026-04-23_journey10_j028_j029_j030/batch_support/uniurb_course_j030.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/journey_support/CR028_uniurb_course_j030.html,copied,Support capture migrated from completed batch CR028
JA00475,J031,UNI16,C031,,JR0031,,journey_run,log_reference,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/metadata/journey_log.csv,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/metadata/journey_log.csv,generated,Primary observed journey log for JR0031
JA00476,J031,UNI16,C031,CR029,JR0031,,journey_support,homepage,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_home.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/journey_support/CR029_uninettuno_home.html,copied,Support capture migrated from completed batch CR029
JA00477,J031,UNI16,C031,CR029,JR0031,,journey_support,programmes_hub,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_scienze_comunicazione.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/journey_support/CR029_uninettuno_scienze_comunicazione.html,copied,Support capture migrated from completed batch CR029
JA00478,J031,UNI16,C031,CR029,JR0031,,journey_support,course_page,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_course_j031.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/journey_support/CR029_uninettuno_course_j031.html,copied,Support capture migrated from completed batch CR029
JA00479,J032,UNI16,C032,,JR0032,,journey_run,log_reference,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/metadata/journey_log.csv,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/metadata/journey_log.csv,generated,Primary observed journey log for JR0032
JA00480,J032,UNI16,C032,CR029,JR0032,,journey_support,homepage,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_home.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/journey_support/CR029_uninettuno_home.html,copied,Support capture migrated from completed batch CR029
JA00481,J032,UNI16,C032,CR029,JR0032,,journey_support,programmes_hub,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_scienze_comunicazione.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/journey_support/CR029_uninettuno_scienze_comunicazione.html,copied,Support capture migrated from completed batch CR029
JA00482,J032,UNI16,C032,CR029,JR0032,,journey_support,course_page,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/uninettuno_course_j032.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/journey_support/CR029_uninettuno_course_j032.html,copied,Support capture migrated from completed batch CR029
JA00483,J033,UNI17,C033,,JR0033,,journey_run,log_reference,artifacts/journeys/J033_C033_comunicazione-e-dams/metadata/journey_log.csv,artifacts/journeys/J033_C033_comunicazione-e-dams/metadata/journey_log.csv,generated,Primary observed journey log for JR0033
JA00484,J033,UNI17,C033,CR029,JR0033,,journey_support,homepage,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/unical_home.html,artifacts/journeys/J033_C033_comunicazione-e-dams/journey_support/CR029_unical_home.html,copied,Support capture migrated from completed batch CR029
JA00485,J033,UNI17,C033,CR029,JR0033,,journey_support,programmes_hub,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/unical_offerta_formativa.html,artifacts/journeys/J033_C033_comunicazione-e-dams/journey_support/CR029_unical_offerta_formativa.html,copied,Support capture migrated from completed batch CR029
JA00486,J033,UNI17,C033,CR029,JR0033,,journey_support,course_page,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/unical_course_j033.html,artifacts/journeys/J033_C033_comunicazione-e-dams/journey_support/CR029_unical_course_j033.html,copied,Support capture migrated from completed batch CR029
JA00487,J033,UNI17,C033,CR029,JR0033,,journey_support,broken_brochure_shortcut,artifacts/runs/CR029_2026-04-23_journey11_j031_j032_j033/batch_support/unical_brochure_c033_404.html,artifacts/journeys/J033_C033_comunicazione-e-dams/journey_support/CR029_unical_brochure_c033_404.html,copied,Support capture for the 2026/2027 brochure shortcut that currently returns 404; retained as QA evidence for CR029
JA00488,J034,UNI17,C034,,JR0034,,journey_run,log_reference,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/metadata/journey_log.csv,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/metadata/journey_log.csv,generated,Primary observed journey log for JR0034
JA00489,J034,UNI17,C034,CR030,JR0034,,journey_support,homepage,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unical_home.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/journey_support/CR030_unical_home.html,copied,Support capture migrated from completed batch CR030
JA00490,J034,UNI17,C034,CR030,JR0034,,journey_support,programmes_hub,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unical_offerta_formativa.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/journey_support/CR030_unical_offerta_formativa.html,copied,Support capture migrated from completed batch CR030
JA00491,J034,UNI17,C034,CR030,JR0034,,journey_support,course_page,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unical_course_j034.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/journey_support/CR030_unical_course_j034.html,copied,Support capture migrated from completed batch CR030
JA00492,J035,UNI18,C035,,JR0035,,journey_run,log_reference,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0035
JA00493,J035,UNI18,C035,CR030,JR0035,,journey_support,homepage_headers_403,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_home_headers.txt,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/journey_support/CR030_unina_home_headers.txt,copied,Support capture migrated from completed batch CR030; homepage headers show the live 403 blocker observed on 2026-04-23
JA00494,J035,UNI18,C035,CR030,JR0035,,journey_support,programmes_hub_headers_403,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_offerta_formativa_headers.txt,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/journey_support/CR030_unina_offerta_formativa_headers.txt,copied,Support capture migrated from completed batch CR030; normalized offerta-formativa headers show the live 403 blocker observed on 2026-04-23
