"course_id","university_id","source_document_id","indicator_id","indicator_label","priority","trigger_reason","auto_observed","auto_location_type","auto_local_findability","auto_confidence","auto_evidence_text","auto_evidence_url","auto_evidence_selector","auto_evidence_document_type","auto_notes","evidence_artifact_path","rendered_screenshot_path","target_url","reviewer_decision","reviewer_observed","reviewer_location_type","reviewer_local_findability","reviewer_confidence","reviewer_evidence_text","reviewer_evidence_url","reviewer_notes","reviewer_id","reviewed_at"
"C033","UNI17","SD0071","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Laurea interclasse in COMUNICAZIONE E DAMS L-3 R /L-20 R / Cod. 0895","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","p@div","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C033","UNI17","SD0071","academic_year","Academic year or edition","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","Anno accademico 2025/2026","#tab1","a","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C033","UNI17","SD0071","language","Teaching language","essential","course_outlier(missing>=3)","present","table","direct","high","Insegnamento SSD Periodo CFU","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","th@tr","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C033","UNI17","SD0071","location","Campus / city / location","essential","location_type=external_official_portal | course_outlier(missing>=3)","present","external_official_portal","portal_link","medium","Smart Campus","https://smartcampus.unical.it","a","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C033","UNI17","SD0071","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","TIROCINIO - Da elenco (blocchi) 1 insegnamenti insegnamento obbligatorio a scelta tra Insegnamento Periodo CFU 27000059 TIROCINIO ESTERNO Annualità 3 27000085 TIROCINIO INTERNO Annualità 3","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","span@div","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C033","UNI17","SD0071","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C033","UNI17","SD0071","admission_procedure","Admission or enrolment procedure","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C033","UNI17","SD0071","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C033","UNI17","SD0071","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Coordinatore FADDA Emanuele emanuele.fadda@unical.it 0984/494334","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","b@span","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","LINGUAGGI DELLA COMUNICAZIONE E DELLO SPETTACOLO - Corsi di Laurea","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","title|h1","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Laurea Magistrale interclasse in LINGUAGGI DELLA COMUNICAZIONE E DELLO SPETTACOLO LM-65 R /LM-92 R / Cod. 0837","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","p@div","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","academic_year","Academic year or edition","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Presentazione Corso di Studi in Linguaggi della comunicazione e dello spettacolo - a.a. 2025/26","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","h4","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","language","Teaching language","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C034","UNI17","SD0072","location","Campus / city / location","essential","location_type=external_official_portal | course_outlier(missing>=3)","present","external_official_portal","portal_link","medium","Smart Campus","https://smartcampus.unical.it","a","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C034","UNI17","SD0072","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Seminario on line “Orientarsi al lavoro: dal curriculum al colloquio”","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","h4","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C034","UNI17","SD0072","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Bando di selezione pubblica per il conferimento di n. 6 (sei) assegni per l’incentivazione di attività di tutorato, did…","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","h4","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C034","UNI17","SD0072","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C034","UNI17","SD0072","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Docenti tutor","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","h4","html","","artifacts/runs/STRUN_001/source_rendered/C034.html","artifacts/runs/STRUN_001/screenshots/C034.png","https://corsi.unical.it/lm/linguaggi-della-comunicazione-e-dello-spettacolo/","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C035","UNI18","SD0076","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","D27 CULTURE DIGITALI E DELLA COMUNICAZIONE","https://www.corsi.unina.it/D27/home","title|h1","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C035","UNI18","SD0076","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Il Corso di Studio in breve","https://www.corsi.unina.it/D27/home","h2","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C035","UNI18","SD0076","academic_year","Academic year or edition","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","2024/2025","https://www.corsi.unina.it/D27/home","body","html","keyword found in page text without structural anchor","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","corrected","present","heading_or_summary","direct","high","a.a 2024/2025","https://www.corsi.unina.it/D27/home","auto classified ambiguous. Real: summary label ""Regolamento didattico per studenti immatricolati fino ad a.a 2024/2025"" — explicit year in regulatory metadata header.","gaia","2026-05-07T14:01:14+02:00"
"C035","UNI18","SD0076","language","Teaching language","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Lingua di erogazione Italiano","https://www.corsi.unina.it/D27/home","span@div","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C035","UNI18","SD0076","location","Campus / city / location","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Sedi NAPOLI","https://www.corsi.unina.it/D27/home","span@div","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C035","UNI18","SD0076","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Didattica: Insegnamenti Orario delle lezioni Curriculum e Piani degli Studi","https://www.corsi.unina.it/D27/home","button>span+ul","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","corrected","present","linked_official_page","one_click","high","Curriculum e Piani degli Studi","https://www.corsi.unina.it/D27/piani-degli-studi","auto concatenated button ""Didattica"" + all dropdown item text. Real: dropdown-item ""Curriculum e Piani degli Studi"" under ""Didattica"" nav tab → /D27/piani-degli-studi.","gaia","2026-05-07T13:40:03+02:00"
"C035","UNI18","SD0076","admission_requirements","Access requirements / admission requirements","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","modalità di accesso","https://www.corsi.unina.it/D27/home","body","html","keyword found in page text without structural anchor","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","corrected","present","linked_official_page","one_click","medium","modalità di accesso e test di ingresso","https://www.corsi.unina.it/D27/home","auto classified ambiguous. Real: ""Per informazioni dettagliate sulle modalità di accesso e sul test di ingresso è possibile consultare il sito web del corso"" — reference to course site with details.","gaia","2026-05-07T14:01:14+02:00"
"C035","UNI18","SD0076","admission_procedure","Admission or enrolment procedure","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","iscriversi al corso","https://www.corsi.unina.it/D27/home","body","html","keyword found in page text without structural anchor","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","corrected","not_observed","not_observed","not_found","not_observed","","","auto ev=""iscriversi al corso"" = FP from promotional heading ""PERCHE' ISCRIVERSI AL CORSO DI LAUREA..."" (marketing copy, not procedure). No actual enrollment steps visible on page.","gaia","2026-05-07T14:01:14+02:00"
"C035","UNI18","SD0076","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C035","UNI18","SD0076","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Coordinatore BORY STEFANO","https://www.corsi.unina.it/D27/home","span@li","html","","artifacts/runs/STRUN_001/source_rendered/C035.html","artifacts/runs/STRUN_001/screenshots/C035.png","https://www.corsi.unina.it/D27/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C036","UNI18","SD0077","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","DA2 DIGITAL SOCIETY, SOCIAL INNOVATION AND GLOBAL CITIZENSHIP","https://www.corsi.unina.it/DA2/home","title|h1","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C036","UNI18","SD0077","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Il Corso di Studio in breve","https://www.corsi.unina.it/DA2/home","h2","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C036","UNI18","SD0077","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C036","UNI18","SD0077","language","Teaching language","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Lingua di erogazione Inglese","https://www.corsi.unina.it/DA2/home","span@div","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C036","UNI18","SD0077","location","Campus / city / location","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Sedi NAPOLI","https://www.corsi.unina.it/DA2/home","span@div","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C036","UNI18","SD0077","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Didattica: Insegnamenti Orario delle lezioni Curriculum e Piani degli Studi","https://www.corsi.unina.it/DA2/home","button>span+ul","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","corrected","present","linked_official_page","one_click","high","Curriculum e Piani degli Studi","https://www.corsi.unina.it/DA2/piani-degli-studi","auto concatenated button ""Didattica"" + all dropdown item text. Real: dropdown-item ""Curriculum e Piani degli Studi"" under ""Didattica"" nav tab → /DA2/piani-degli-studi.","gaia","2026-05-07T13:40:03+02:00"
"C036","UNI18","SD0077","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C036","UNI18","SD0077","admission_procedure","Admission or enrolment procedure","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C036","UNI18","SD0077","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C036","UNI18","SD0077","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Coordinatore GRIMALDI EMILIANO","https://www.corsi.unina.it/DA2/home","span@li","html","","artifacts/runs/STRUN_001/source_rendered/C036.html","artifacts/runs/STRUN_001/screenshots/C036.png","https://www.corsi.unina.it/DA2/home","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C038","UNI19","SD0081","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Valorizzazione del Patrimonio Culturale Materiale e Immateriale | UniBG","https://ls-vpcm.unibg.it/it","title|h1","html","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C038","UNI19","SD0081","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di laurea magistrale Valorizzazione del Patrimonio Culturale Materiale e Immateriale Dipartimento di Lettere, Filosofia, Comunicazione","https://ls-vpcm.unibg.it/it","div@section","html","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C038","UNI19","SD0081","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C038","UNI19","SD0081","language","Teaching language","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C038","UNI19","SD0081","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C038","UNI19","SD0081","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","Piano di studio","/it/il-corso/piano-di-studio","a","html","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C038","UNI19","SD0081","admission_requirements","Access requirements / admission requirements","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","Requisiti di accesso","/it/il-corso/requisiti-di-accesso","a","html","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C038","UNI19","SD0081","admission_procedure","Admission or enrolment procedure","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C038","UNI19","SD0081","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C038","UNI19","SD0081","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Presidente del corso: prof.ssa Cecilia Nobili Referente per l'orientamento: prof. Federico Zoni Corso di laurea magistrale : Valorizzazione del patrimonio culturale materiale e immateriale Classi di l","https://ls-vpcm.unibg.it/it","strong@p","html","","artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html","","https://ls-vpcm.unibg.it/it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C039","UNI20","SD0084","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Beni culturali | UniTrento","https://corsi.unitn.it/it/beni-culturali","title|h1","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C039","UNI20","SD0084","degree_level","Degree level","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","l-","https://corsi.unitn.it/it/beni-culturali","body","html","keyword found in page text without structural anchor","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","corrected","present","heading_or_summary","direct","high","CLASSE: L-1 - Classe delle lauree in Beni culturali","https://corsi.unitn.it/it/beni-culturali","auto ev=""l-"" classified ambiguous. Real: structured field ""CLASSE: L-1 - Classe delle lauree in Beni culturali"" in course summary card — implies Laurea triennale.","gaia","2026-05-07T14:01:14+02:00"
"C039","UNI20","SD0084","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C039","UNI20","SD0084","language","Teaching language","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","LINGUA: Italiano: CLASSE: L-1 - Classe delle lauree in Beni culturali","https://corsi.unitn.it/it/beni-culturali","div>div+div","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","corrected","present","heading_or_summary","direct","high","LINGUA: Italiano","https://corsi.unitn.it/it/beni-culturali","auto ev_text ""LINGUA: Italiano: CLASSE:..."" has spurious colon from <strong>LINGUA: </strong>+text split. Real: structured field display LINGUA/CLASSE/MODALITA. Location heading_or_summary confirmed.","gaia","2026-05-07T13:49:47+02:00"
"C039","UNI20","SD0084","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C039","UNI20","SD0084","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Presentare il piano di studio","https://corsi.unitn.it/it/beni-culturali",".piano-di-studi","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C039","UNI20","SD0084","admission_requirements","Access requirements / admission requirements","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","OFA: obblighi formativi aggiuntivi","/it/beni-culturali/studiare/ofa-obblighi-formativi-aggiuntivi","a","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C039","UNI20","SD0084","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Iscriversi Ammissione e immatricolazione Trasferimento e ammissione ad anni successivi","https://corsi.unitn.it/it/beni-culturali","span@li","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C039","UNI20","SD0084","deadlines","Application / enrolment deadlines","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Sessioni di laurea e scadenze","https://corsi.unitn.it/it/beni-culturali",".scadenze","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C039","UNI20","SD0084","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Tutorato e regolarità negli studi Supporto di tutorato specifico durante tutto il percorso universitario per favorire lo studio, l'orientamento e la regolarità negli studi.","https://corsi.unitn.it/it/beni-culturali","div@div","html","","artifacts/journeys/J039_C039_beni-culturali/source/SD0084.html","","https://corsi.unitn.it/it/beni-culturali","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
